ns:music.artist.track_contributions..music.track_contribution.track	ns:music.artist	ns:music.recording
ns:event.disaster.areas_affected	ns:event.disaster	ns:location.location
ns:location.it_province.capital	ns:location.it_province	ns:location.it_comune
ns:base.fictionaluniverse.cloned_character.clones	ns:base.fictionaluniverse.cloned_character	ns:base.fictionaluniverse.fictional_clone
ns:book.short_story.genre	ns:book.short_story	ns:media_common.literary_genre
ns:user.thalendar.default_domain.roleplaying_game.products	ns:user.thalendar.default_domain.roleplaying_game	ns:common.topic
ns:travel.transport_operator.travel_destinations_served..travel.transportation.mode_of_transportation	ns:travel.transport_operator	ns:travel.transportation_mode
ns:visual_art.artwork.art_genre	ns:visual_art.artwork	ns:visual_art.visual_art_genre
ns:base.sails.sailing_ship.sailing_ship_type	ns:base.sails.sailing_ship	ns:base.sails.sailboat
ns:user.alecf.recreation.park.features..user.alecf.recreation.park_feature_quantity.feature	ns:user.alecf.recreation.park	ns:user.alecf.recreation.park_feature
ns:base.argumentmaps.idea.included_in	ns:base.argumentmaps.idea	ns:base.argumentmaps.idea
ns:base.crime.warrant_issuer.warrants_issued..base.crime.arrest_warrants.wanted_for	ns:base.crime.warrant_issuer	ns:base.fight.crime_type
ns:base.umltools.uml_tool.export_file_formats	ns:base.umltools.uml_tool	ns:computer.file_format
ns:astronomy.astronomical_survey_project_organization.celestial_objects_discovered	ns:astronomy.astronomical_survey_project_organization	ns:astronomy.astronomical_discovery
ns:travel.accommodation.accommodation_type	ns:travel.accommodation	ns:travel.accommodation_type
ns:base.handball.handball_organization.leagues_governed	ns:base.handball.handball_organization	ns:base.handball.handball_league
ns:biology.breed_group.breeds_in_this_group..biology.breed_registration.registry	ns:biology.breed_group	ns:biology.breed_registry
ns:base.armoryshow1913.exhibited_artist.exhibited_work	ns:base.armoryshow1913.exhibited_artist	ns:base.armoryshow1913.exhibited_artwork
ns:people.person.spouse_s..people.marriage.spouse	ns:people.person	ns:people.person
ns:military.armed_force.military_posts..military.military_post_use.military_post	ns:military.armed_force	ns:military.military_post
ns:location.es_autonomous_community.capital	ns:location.es_autonomous_community	ns:location.citytown
ns:tv.tv_actor.starring_roles..tv.regular_tv_appearance.special_performance_type	ns:tv.tv_actor	ns:tv.special_tv_performance_type
ns:fictional_universe.character_species.found_in_fictional_universe	ns:fictional_universe.character_species	ns:fictional_universe.fictional_universe
ns:media_common.adapted_work.adaptations	ns:media_common.adapted_work	ns:media_common.adaptation
ns:aviation.airport.hub_for	ns:aviation.airport	ns:aviation.airline
ns:user.jefft0.default_domain.purebred_dog.breed	ns:user.jefft0.default_domain.purebred_dog	ns:user.jefft0.default_domain.dog_breed
ns:user.synedra.didwho.person.personal_relationship	ns:user.synedra.didwho.person	ns:user.synedra.didwho.personal_relationship
ns:user.rcheramy.default_domain.manufacturer.products	ns:user.rcheramy.default_domain.manufacturer	ns:user.rcheramy.default_domain.product
ns:radio.radio_program_episode.program	ns:radio.radio_program_episode	ns:radio.radio_program
ns:base.recordingstudios.studio_album.arranger	ns:base.recordingstudios.studio_album	ns:base.recordingstudios.arranger
ns:user.rcheramy.default_domain.product.manufacturer1	ns:user.rcheramy.default_domain.product	ns:user.rcheramy.default_domain.manufacturer
ns:organization.organization.leadership..organization.leadership.person	ns:organization.organization	ns:business.board_member
ns:user.kouyubo.computer.pc.corporation	ns:user.kouyubo.computer.pc	ns:user.tsegaran.mathematics.number
ns:metropolitan_transit.transit_line.terminuses	ns:metropolitan_transit.transit_line	ns:metropolitan_transit.transit_stop
ns:fictional_universe.fictional_universe.works_set_here	ns:fictional_universe.fictional_universe	ns:fictional_universe.work_of_fiction
ns:base.electromagneticspectrum.spectral_band.superjacent_band	ns:base.electromagneticspectrum.spectral_band	ns:base.electromagneticspectrum.spectral_band
ns:broadcast.content.producer	ns:broadcast.content	ns:broadcast.producer
ns:base.fairytales.fairy_tale_author.fairy_tale_written	ns:base.fairytales.fairy_tale_author	ns:base.fairytales.fairy_tale
ns:olympics.olympic_medal_demonstration.medal_winners..olympics.olympic_demonstration_medal_honor.country	ns:olympics.olympic_medal_demonstration	ns:olympics.olympic_participating_country
ns:user.synedra.didwho.support.organization	ns:user.synedra.didwho.support	ns:user.synedra.didwho.organization
ns:base.umltools.uml_tool.reverse_engineering	ns:base.umltools.uml_tool	ns:computer.programming_language
ns:geography.geographical_feature_category.features	ns:geography.geographical_feature_category	ns:geography.geographical_feature
ns:base.crime.crime.persons_accused..base.crime.crime_accusation.accuser	ns:base.crime.crime	ns:base.crime.crime_accuser
ns:measurement_unit.time_unit.measurement_system	ns:measurement_unit.time_unit	ns:measurement_unit.measurement_system
ns:user.kake.default_domain.london_underground_station.underground_line	ns:user.kake.default_domain.london_underground_station	ns:common.topic
ns:base.politicalconventions.convention_leader.convention_leadership..base.politicalconventions.convention_leadership.convention	ns:base.politicalconventions.convention_leader	ns:base.politicalconventions.political_convention
ns:measurement_unit.measurement_system.magnetic_flux_units	ns:measurement_unit.measurement_system	ns:measurement_unit.magnetic_flux_unit
ns:base.crime.acquitted_person.acquittal..base.crime.acquittal.acquitted_person	ns:base.crime.acquitted_person	ns:base.crime.acquitted_person
ns:book.periodical.language	ns:book.periodical	ns:language.human_language
ns:base.disaster2.infectious_disease.epidemics	ns:base.disaster2.infectious_disease	ns:base.disaster2.pandemic
ns:base.services.performing_art.venues	ns:base.services.performing_art	ns:base.services.performance_venue
ns:tv.multipart_tv_episode.tv_program	ns:tv.multipart_tv_episode	ns:tv.tv_program
ns:computer.computer_peripheral.peripheral_class	ns:computer.computer_peripheral	ns:computer.computer_peripheral_class
ns:user.brendan.default_domain.interest.source..user.brendan.default_domain.interest_source.text	ns:user.brendan.default_domain.interest	ns:common.topic
ns:base.socialdance.dancer.styles	ns:base.socialdance.dancer	ns:base.socialdance.dance_style
ns:base.wordnet.antonym_relation.antonym	ns:base.wordnet.antonym_relation	ns:base.wordnet.word_sense
ns:base.gadgets.gadget.successor	ns:base.gadgets.gadget	ns:base.gadgets.gadget
ns:location.country.gdp_nominal..measurement_unit.dated_money_value.currency	ns:location.country	ns:finance.currency
ns:base.events.type_of_festival.recurring_festivals_of_this_type	ns:base.events.type_of_festival	ns:base.events.festival_series
ns:base.aubreymaturin.real_person.characters_based_on_this_person	ns:base.aubreymaturin.real_person	ns:base.aubreymaturin.character
ns:base.events.performer.performances..base.events.performance.performer	ns:base.events.performer	ns:base.events.performer
ns:measurement_unit.measurement_system.pressure_units	ns:measurement_unit.measurement_system	ns:measurement_unit.pressure_unit
ns:base.newsevents.photographic_technique.included_in_technique	ns:base.newsevents.photographic_technique	ns:base.newsevents.photographic_technique
ns:tv.tv_soundtrack.tv_program	ns:tv.tv_soundtrack	ns:tv.tv_program
ns:base.activism.activism_issue.activists	ns:base.activism.activism_issue	ns:base.activism.activist
ns:astronomy.star_system_body.star_system	ns:astronomy.star_system_body	ns:astronomy.star_system
ns:finance.currency.source_of_exchange..finance.exchange_rate.target_of_exchange	ns:finance.currency	ns:finance.currency
ns:base.horticulture.cultivar_parent.female_parent_of	ns:base.horticulture.cultivar_parent	ns:base.horticulture.cultivar
ns:base.sharing.sharing_location.shared_here..base.sharing.sharing_relationship.system	ns:base.sharing.sharing_location	ns:base.sharing.sharing_system
ns:comic_books.comic_book_series.continues	ns:comic_books.comic_book_series	ns:comic_books.comic_book_series
ns:base.change.changing_thing.changes..base.change.change.process	ns:base.change.changing_thing	ns:base.change.process
ns:computer.computing_platform.file_formats_supported	ns:computer.computing_platform	ns:computer.file_format
ns:theater.theatrical_orchestrator.plays_orchestrated	ns:theater.theatrical_orchestrator	ns:theater.play
ns:rail.railway_operator.railways..rail.railway_operator_relationship.railway	ns:rail.railway_operator	ns:rail.railway
ns:base.fictionaluniverse.fictional_clone.clone_of	ns:base.fictionaluniverse.fictional_clone	ns:base.fictionaluniverse.cloned_character
ns:location.administrative_division.second_level_division_of	ns:location.administrative_division	ns:location.country
ns:base.inaugurations.inauguration_speaker.inauguration	ns:base.inaugurations.inauguration_speaker	ns:base.inaugurations.inauguration
ns:tv.tv_program.regular_cast..tv.regular_tv_appearance.character	ns:tv.tv_program	ns:tv.tv_character
ns:language.language_writing_system.child_writing_systems	ns:language.language_writing_system	ns:language.language_writing_system
ns:user.mgvh.default_domain.historical_significance.key_people	ns:user.mgvh.default_domain.historical_significance	ns:user.qili.sementic_web.people
ns:user.thadguidry.default_domain.motorsport_racing_class.race_styles	ns:user.thadguidry.default_domain.motorsport_racing_class	ns:user.thadguidry.default_domain.motorsport_race_style
ns:user.rcheramy.default_domain.hockey_league.countries	ns:user.rcheramy.default_domain.hockey_league	ns:location.country
ns:base.argumentmaps.motivation_s.motivation..base.argumentmaps.motivation.decision_making_person_or_group	ns:base.argumentmaps.motivation_s	ns:base.argumentmaps.decision_maker
ns:sports.sport_country.athletic_performances..sports.competitor_competition_relationship.tournament	ns:sports.sport_country	ns:sports.multi_event_tournament
ns:location.statistical_region.gdp_real..measurement_unit.adjusted_money_value.adjustment_currency	ns:location.statistical_region	ns:finance.currency
ns:base.facetedbrowsing.application_related_to_faceted_browsing.application_domain	ns:base.facetedbrowsing.application_related_to_faceted_browsing	ns:base.facetedbrowsing.software_domain
ns:user.jamie.default_domain.yacht_racing.yacht_racing_country.regattas..user.jamie.default_domain.yacht_racing.competitor.competition	ns:user.jamie.default_domain.yacht_racing.yacht_racing_country	ns:user.jamie.default_domain.yacht_racing.competition
ns:comic_books.comic_book_inker.comic_books_inked	ns:comic_books.comic_book_inker	ns:comic_books.comic_book_story
ns:user.robert.us_congress.house_committee.chairperson	ns:user.robert.us_congress.house_committee	ns:user.robert.us_congress.house_committee_chairperson
ns:government.governmental_jurisdiction.governing_officials..government.government_position_held.appointed_by	ns:government.governmental_jurisdiction	ns:government.political_appointer
ns:soccer.football_player.transfers..soccer.football_player_transfer.selling_team	ns:soccer.football_player	ns:soccer.football_team
ns:book.periodical.format..book.periodical_format_period.format	ns:book.periodical	ns:book.periodical_format
ns:geography.body_of_water.islands	ns:geography.body_of_water	ns:geography.island
ns:film.film.costume_design_by	ns:film.film	ns:film.film_costumer_designer
ns:base.morelaw.type_of_legal_subject.includes	ns:base.morelaw.type_of_legal_subject	ns:base.morelaw.type_of_legal_subject
ns:base.infrastructure.sewage_treatment_plant.serves_location_s	ns:base.infrastructure.sewage_treatment_plant	ns:base.infrastructure.infrastructural_municipality
ns:sports.sports_team.roster..sports.sports_team_roster.player	ns:sports.sports_team	ns:sports.pro_athlete
ns:broadcast.radio_station.format	ns:broadcast.radio_station	ns:broadcast.radio_format
ns:military.military_unit.servicemembers..military.military_service.military_force	ns:military.military_unit	ns:military.armed_force
ns:base.fictionaluniverse.impersonated_fictional_character.impersonated_by	ns:base.fictionaluniverse.impersonated_fictional_character	ns:base.fictionaluniverse.fictional_impersonator
ns:language.language_regulator.language	ns:language.language_regulator	ns:language.human_language
ns:base.pethealth.cause.pet_diseases_or_conditions_caused	ns:base.pethealth.cause	ns:base.pethealth.pet_disease_or_medical_condition
ns:cvg.computer_game_distribution_system.payment_system	ns:cvg.computer_game_distribution_system	ns:finance.currency
ns:film.film.film_art_direction_by	ns:film.film	ns:film.film_art_director
ns:computer.file_format_genre.file_formats	ns:computer.file_format_genre	ns:computer.file_format
ns:base.weapons.ammunition.used_in_guns	ns:base.weapons.ammunition	ns:base.weapons.gun
ns:people.family.founder	ns:people.family	ns:people.family_member
ns:business.business_location.address..location.mailing_address.citytown	ns:business.business_location	ns:location.location
ns:soccer.football_team.loaned_players..soccer.football_player_loan.borrowing_team	ns:soccer.football_team	ns:soccer.football_team
